year,weekNumber,location,price_per_kg,product,variety,description
2014,20,European Union,0.4906,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,20,Greece,0.5921,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,20,Greece,0.41,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,20,Greece,0.405,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,20,Italy,0.6083,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,20,Italy,0.65,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,20,Italy,0.7,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,20,Spain,0.42,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,20,Spain,0.9318,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,20,Spain,0.6449,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,20,Spain,0.39,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,19,European Union,0.5209,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,19,European Union,0.3885,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,19,European Union,0.8771,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,19,European Union,0.6333,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,19,European Union,0.6549,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,19,European Union,0.37,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,19,Greece,0.3957,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,19,Greece,0.585,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,19,Greece,0.405,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,19,Italy,0.6333,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,19,Italy,0.7,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,19,Italy,0.65,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,19,Spain,1.0455,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,19,Spain,0.6789,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,19,Spain,0.45,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,19,Spain,0.395,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,19,Spain,0.37,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,18,European Union,0.7862,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,18,European Union,0.65,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,18,European Union,0.6547,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,18,European Union,0.3728,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,18,European Union,0.5428,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,18,Greece,0.3864,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,18,Greece,0.36,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,18,Greece,0.5593,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,18,Italy,0.7,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,18,Italy,0.65,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,18,Italy,0.625,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,18,Spain,0.6568,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,18,Spain,0.5,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,18,Spain,0.385,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,18,Spain,0.9081,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,17,European Union,0.3971,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,17,European Union,0.6833,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,17,European Union,0.39,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,17,European Union,0.3631,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,17,European Union,0.506,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,17,European Union,0.7428,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,17,Greece,0.3971,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,17,Greece,0.495,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,17,Italy,0.3283,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2014,17,Italy,0.6,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,17,Italy,0.6833,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,17,Spain,0.6763,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,17,Spain,0.39,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,17,Spain,0.37,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,17,Spain,0.8565,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,16,European Union,0.5879,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,16,European Union,0.3923,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,16,European Union,0.675,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,16,European Union,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,16,European Union,0.7559,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,16,European Union,0.3509,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,16,Greece,0.27,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,16,Greece,0.495,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,16,Greece,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,16,Italy,0.6,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2014,16,Italy,0.675,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,16,Italy,0.625,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,16,Spain,0.8642,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,16,Spain,0.445,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,16,Spain,0.3509,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,16,Spain,0.5667,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,15,European Union,0.7598,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,15,European Union,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,15,European Union,0.3782,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,15,European Union,0.5361,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,15,European Union,0.37,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,15,European Union,0.675,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,15,Greece,0.27,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,15,Greece,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,15,Greece,0.495,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,15,Italy,0.675,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,15,Italy,0.625,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,15,Italy,0.4625,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2014,15,Spain,0.8709,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,15,Spain,0.6047,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,15,Spain,0.37,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,15,Spain,0.423,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,14,European Union,0.7689,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,14,European Union,0.5495,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,14,European Union,0.3414,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,14,European Union,0.6917,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,14,European Union,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,14,European Union,0.3935,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,14,Greece,0.27,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,14,Greece,0.495,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,14,Greece,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,14,Italy,0.6917,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,14,Italy,0.65,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,14,Italy,0.4792,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2014,14,Spain,0.6197,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,14,Spain,0.3414,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,14,Spain,0.8717,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,14,Spain,0.445,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,13,European Union,0.571,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,13,European Union,0.3719,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,13,European Union,0.36,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,13,European Union,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,13,European Union,0.7,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,13,European Union,0.7572,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,13,Greece,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,13,Greece,0.27,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,13,Greece,0.4936,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,13,Italy,0.625,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,13,Italy,0.7,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,13,Italy,0.4963,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2014,13,Spain,0.8665,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,13,Spain,0.414,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,13,Spain,0.6782,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,13,Spain,0.36,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,12,European Union,0.5499,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,12,European Union,0.3887,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,12,European Union,0.37,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,12,European Union,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,12,European Union,0.755,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,12,European Union,0.675,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,12,Greece,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,12,Greece,0.45,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2014,12,Greece,0.4786,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,12,Italy,0.675,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,12,Italy,0.625,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,12,Italy,0.5013,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2014,12,Spain,0.3961,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,12,Spain,0.37,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,12,Spain,0.8646,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,12,Spain,0.6075,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,11,European Union,0.675,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,11,European Union,0.757,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,11,European Union,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,11,European Union,0.335,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,11,European Union,0.3842,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,11,European Union,0.6027,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,11,Greece,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,11,Greece,0.45,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2014,11,Greece,0.45,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,11,Greece,0.27,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,11,Italy,0.625,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,11,Italy,0.675,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,11,Italy,0.5263,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2014,11,Spain,0.335,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,11,Spain,0.8715,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,11,Spain,0.4317,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,11,Spain,0.7281,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,10,European Union,0.36,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,10,European Union,0.6156,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,10,European Union,0.7504,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,10,European Union,0.3464,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,10,European Union,0.675,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,10,European Union,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,10,Greece,0.4643,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2014,10,Greece,0.27,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,10,Greece,0.45,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,10,Greece,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,10,Italy,0.5417,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2014,10,Italy,0.675,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,10,Italy,0.625,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,10,Spain,0.8602,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,10,Spain,0.743,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,10,Spain,0.3773,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,10,Spain,0.36,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,9,European Union,0.7,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,9,European Union,0.7199,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,9,European Union,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,9,European Union,0.3413,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,9,European Union,0.37,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,9,European Union,0.7441,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,9,Greece,0.27,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,9,Greece,0.45,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,9,Greece,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,9,Greece,0.5114,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2014,9,Italy,0.7,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,9,Italy,0.625,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,9,Italy,0.542,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2014,9,Spain,1.0166,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,9,Spain,0.8495,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,9,Spain,0.37,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,9,Spain,0.37,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,8,European Union,0.7643,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2014,8,European Union,0.6291,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,8,European Union,0.37,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,8,European Union,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,8,European Union,0.7,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,8,European Union,0.3445,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,8,European Union,0.7435,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,8,European Union,0.37,oranges,navel,European Union - oranges - navel
2014,8,Greece,0.54,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,8,Greece,0.45,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,8,Greece,0.27,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,8,Greece,0.54,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2014,8,Italy,0.7,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,8,Italy,0.5467,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2014,8,Italy,0.625,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,8,Italy,0.5,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
